,ID,Language,IdPredecessor,PersonNumber,PersonIdCode,Active,FirstName,LastName,GenderAsString,Canton,CantonName,CantonAbbreviation,Council,CouncilName,CouncilAbbreviation,ParlGroupNumber,ParlGroupName,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,Party,PartyName,PartyAbbreviation,MilitaryRank,MilitaryRankText,MaritalStatus,MaritalStatusText,Nationality,BirthPlace_City,BirthPlace_Canton,Mandates,AdditionalMandate,AdditionalActivity,OfficialName,DateJoining,DateLeaving,DateElection,DateOath,DateResignation,Modified,NumberOfChildren,Citizenship,DateOfBirth,DateOfDeath
750,1123,FR,,1123,2634,false,Pierre-François,Veillon,m,22,Vaud,VD,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,,,,,Suisse,Château-d'Oex,,Législatif communal de Bex: depuis 1985 jusqu'à 1989; Législatif cantonal: depuis 1986 jusqu'à 1991; Exécutif cantonal: depuis 1991 jusqu'à 1996,,,Veillon,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2018-10-09T16:35:42.283,,Bex (VD),1950-04-30T00:00:00,
751,1124,FR,,1124,2593,false,Dominique,de Buman,m,10,Fribourg,FR,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,11,Capitaine,,,Suisse,Fribourg,,Exécutif communal de la ville de Fribourg: depuis avril 1986 jusqu'à août 2004; Législatif cantonal: depuis décembre 1986 jusqu'à décembre 2003; Syndic de la ville de Fribourg: depuis 1994 jusqu'à 2004; Président du Grand Conseil en 2001,Vice-président du PDC suisse: depuis septembre 2004 jusqu'à avril 2016,Président de l'intergroupe parlementaire Suisse-Arménie; Co-président de l'intergroupe parlementaire latin consommation; Président de l'intergroupe parlementaire du tourisme,de Buman,2015-11-30T00:00:00,2019-12-01T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2018-01-10T16:54:42.95,,Fribourg (FR),1956-04-28T00:00:00,
752,1125,FR,,1125,2597,false,Chantal,Galladé,f,1,Zurich,ZH,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,Suisse,Winterthur,,Legislative des Kantons (Kantonsrat): von August 1997 bis November 2003,,,Galladé,2015-11-30T00:00:00,2018-12-06T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2018-12-06T00:00:00,2019-01-22T11:59:22.833,,Isérables (VS),1972-12-17T00:00:00,
753,1126,FR,,1126,2605,false,Markus,Hutter,m,1,Zurich,ZH,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,11,Capitaine,,,Suisse,Winterthur,,Legislative der Gemeinde Winterthur (Grosser Gemeinderat): von Mai 1994 bis Juli 2003; Legislative des Kantons (Kantonsrat) des Eidg. Standes Zürich: von August 2003 bis November 2004,Präsident FDP Schweiz International: von August 2005 bis August 2009; Vizepräsident der FDP Schweiz: von Juni 2009 bis April 2012,Co-Präsident der Parlamentarischen Gruppe gegen Rassismus und Fremdenfeindlichkeit: bis Mai 2014,Hutter Markus,2011-12-05T00:00:00,2014-05-08T00:00:00,2011-10-23T00:00:00,2011-12-05T00:00:00,2014-05-08T00:00:00,2018-10-05T16:17:53.193,,Aarburg (AG),1957-02-20T00:00:00,
754,1127,FR,,1127,2595,false,Oskar,Freysinger,m,23,Valais,VS,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,2,Appointé,,,Suisse,Sierre,,Exécutif communal: depuis décembre 1996 jusqu'à décembre 2000; Législatif cantonal: depuis mars 2001 jusqu'à octobre 2003; Exécutif cantonal: dès mai 2013,Président UDC Valais: depuis juillet 1999 jusqu'à novembre 2002 et dès novembre 2008; Vice-Président UDC Suisse: depuis mai 2012,,Freysinger,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2018-10-05T16:06:41.357,,Guttet-Feschel (VS),1960-06-12T00:00:00,
755,1128,FR,,1128,2636,false,Markus,Wäfler,m,1,Zurich,ZH,1,Conseil national,CN,102,Groupe PEV/UDF,E,1,Membre,24,Union Démocratique Féderale,UDF,,,,,Suisse,Diemtigen,,,Präsident der EDU-ZH von 1984 bis 1992,,Wäfler Markus,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2018-10-09T16:38:35.34,,Diemtigen (BE),1948-12-21T00:00:00,
756,1129,FR,,1129,2630,false,Silvia,Schenker,f,12,Bâle-Ville,BS,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,Suisse,Aarau,,Legislative des Kantons (Grosser Rat): von März 1995 bis Januar 2004,Fraktionspräsidentin der SP im Grossen Rat: von 2001 bis 2004; Vizepräsidentin SP Schweiz: von September 2006 bis Oktober 2008,Co-Präsidentin der Parlamentarischen Gruppe Pfadibewegung Schweiz,Schenker Silvia,2015-11-30T00:00:00,2019-12-01T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2019-10-15T09:55:01.553,,"Heimiswil (BE),Aarburg (AG)",1954-01-17T00:00:00,
757,1130,FR,,1130,2637,false,Reto,Wehrli,m,5,Schwyz,SZ,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,,,,,Suisse,Zoug,,Legislative des Kantons Schwyz: von Juni 2000 bis November 2003,Vorstand CVP Kanton Schwyz: seit 1991; Vizepräsident CVP Kanton Schwyz: seit 2009,Schulrat Gemeinde Steinen: von 1992 bis 1994,Wehrli,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2018-10-09T16:40:17.417,,Wäldi (TG),1965-02-01T00:00:00,
758,1131,FR,,1131,2583,false,Evi,Allemann,f,2,Berne,BE,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,Suisse,Berne,,Legislative des Kantons (Grossrätin): von Juni 1998 bis November 2003,Fraktionsvorstand,Co-Präsidentin der Parlamentarischen Gruppe Friedensförderung,Allemann,2015-11-30T00:00:00,2018-05-28T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2018-05-28T00:00:00,2018-05-30T14:50:49.857,,"Köniz (BE),Welschenrohr (SO)",1978-07-16T00:00:00,
759,1132,FR,,1132,2625,false,Jean-Noël,Rey,m,23,Valais,VS,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,Suisse,Sierre,,,,,Rey Jean-Noël,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2018-10-09T14:36:27.967,,"Chermignon (VS),Mollens (VS),Montana (VS)",1949-12-23T00:00:00,2016-01-15T00:00:00
760,1133,FR,,1133,2592,false,Christophe,Darbellay,m,23,Valais,VS,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,2,Appointé,,,Suisse,Martigny,,,Président du PDC Suisse: dès septembre 2006,Co-président de l'intergroupe parlementaire du Goût; Président de l'intergroupe parlementaire Suisse-Liban; Membre de l'intergroupe parlementaire Transports,Darbellay,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2018-10-05T15:51:35.027,,Liddes (VS),1971-03-07T00:00:00,
761,1134,FR,,1134,2624,false,Luc,Recordon,m,22,Vaud,VD,2,Conseil des Etats,CE,6,Groupe des VERT-E-S,G,11,Vice-président(e),20,Les VERT-E-S suisses,VERT-E-S,,,,,Suisse,Pully,,Législatif communal: depuis novembre 1975 jusqu'à décembre 1989; Exécutif communal: dès janvier 1990; Président du conseil d'établissement primaire de Prilly - Romanel - Jouxtens-Mézery: dès février 2015; Membre du conseil d'établissement secondaire Prilly - Romanel - Jouxtens-Mézery: dès février 2015; Législatif cantonal: depuis mars 1990 jusqu'à novembre 2003,Co-président des Verts du Canton de Vaud: depuis mars 1997 jusqu'à avril 2001; Vice-président groupe parlementaire des Verts: dès 2007,Co-président de l'intergroupe parlementaire pour les questions relatives aux personnes handicapées; Vice-président de l'intergroupe parlementaire banques nationales,Recordon,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-11-13T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2018-10-09T15:35:52.047,,Pont-en-Ogoz (FR),1955-09-20T00:00:00,
762,1135,FR,,1135,2584,false,Adrian,Amstutz,m,2,Berne,BE,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,45,Appointé / Grenadier parachutiste,,,Suisse,Sigriswil,,Exekutive der Gemeinde (Gemeinderatspräsident): von Januar 1993 bis Mai 1998; Legislative des Kantons (Grossrat): von Juni 1998 bis November 2003,Fraktionspräsident: von 2012 bis November 2017,Präsident der Parlamentarischen Gruppe Transport,Amstutz,2017-11-17T00:00:00,2019-12-01T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2019-10-15T09:55:01.537,,Sigriswil (BE),1953-12-02T00:00:00,
763,1136,FR,,1136,2607,false,Walter,Jermann,m,13,Bâle-Campagne,BL,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,7,Adjudant sous-officier,,,Suisse,Breitenbach,,Gemeinderat von 1982 bis 1988; Gemeindepräsident von 1989 bis 1999; Landrat von 1994 bis 2003; Landratspräsident von 1999 bis 2000,Bezirksparteipräsident seit 2002,,Jermann,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2018-10-05T16:20:11.093,,Zwingen (BL),1945-05-26T00:00:00,
764,1137,FR,,1137,2617,false,Walter,Müller,m,17,St-Gall,SG,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,10,Premier-lieutenant,,,Suisse,Azmoos,,,,Co-Präsident der Parlamentarischen Gruppe für Behindertenfragen; Co-Präsident der Parlamentarischen Gruppe Schweiz-Suryoye,Müller Walter,2015-11-30T00:00:00,2019-12-01T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2019-10-15T09:55:01.553,,Wartau (SG),1948-04-25T00:00:00,
765,1138,FR,,1138,2585,true,Martin,Bäumle,m,1,Zurich,ZH,1,Conseil national,CN,137,Groupe vert'libéral,GL,1,Membre,1336,Parti vert'libéral,pvl,40,Soldat aD,,,Suisse,Thalwil,,Legislative der Gemeinde: von April 1990 bis März 1998; Exekutive der Gemeinde (Stadtrat): seit April 1998; Legislative des Kantons: von Mai 1987 bis Mai 1995 und von Mai 1999 bis Mai 2004,Präsident Grünliberale Kanton Zürich: von Juli 2004 bis Mai 2008; Präsident Grünliberale Schweiz: von Juli 2007 bis August 2017; Vizepräsident Grünliberale Schweiz seit August 2017,Co-Präsident der Parlamentarischen Gruppe Green Cross; Co-Präsident der Parlamentarischen Gruppe Cleantech; Co-Präsident der Parlamentarischen Gruppe Schweiz-Ukraine,Bäumle,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2020-02-27T11:10:31.08,,"Hombrechtikon (ZH),Zurich (ZH),Dübendorf (ZH)",1964-06-03T00:00:00,
766,1139,FR,,1139,2614,true,Christa,Markwalder,f,2,Berne,BE,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,Suisse,Berthoud,,Legislative der Gemeinde (Stadträtin) Burgdorf: von Januar 1999 bis Mai 2002; Legislative des Kantons (Grossrätin): von April 2002 bis November 2003,Mitglied Parteileitung FDP.Die Liberalen Kanton Bern; Mitglied Geschäftsleitung FDP.Die Liberalen Frauen Schweiz,Präsidentin der parlamentarischen Freundschaftsgruppe Schweiz-Vereinigtes Königreich; Präsidentin der parlamentarischen Freundschaftsgruppe Schweiz-Australien; Co-Präsidentin der parlamentarischen Freundschaftsgruppe Gruppe Schweiz-Ukraine; Präsidentin der Parlamentarischen Freundschaftsgruppe Schweiz- Moldawien; Vizepräsidentin der parlamentarischen Freundschaftsgruppe Schweiz-Georgien,Markwalder,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2022-03-09T15:02:24.14,,"Würenlos (AG),Zurich (ZH)",1975-07-27T00:00:00,
767,1140,FR,,1140,2628,false,Laura,Sadis,f,27,Tessin,TI,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,Suisse,Bellinzona,,Consigliera comunale a Lugano 1988 - 1996; deputata in Gran Consiglio 1995-2003,,,Sadis,2003-12-01T00:00:00,2007-05-29T00:00:00,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-06-03T00:00:00,2015-05-17T21:18:19.387,,Lugano (TI),1961-03-11T00:00:00,
768,1141,FR,,1141,2616,false,Philipp,Müller,m,19,Argovie,AG,2,Conseil des Etats,CE,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,1,Soldat,,,Suisse,Mogelsberg,,Legislative des Kantons: von März 1997 bis Oktober 2003,Präsident Ortspartei: von Mai 1996 bis Mai 2004; Präsident FDP.Die Liberalen Schweiz: von April 2012 bis April 2016,,Müller Philipp,2015-11-30T00:00:00,2019-12-01T00:00:00,2015-11-22T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2018-05-29T15:13:38.987,,Mogelsberg (SG),1952-09-05T00:00:00,
769,1142,FR,,1142,2638,true,Walter,Wobmann,m,11,Soleure,SO,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,2,Appointé,,,Suisse,Schüpfheim,,Exekutive der Gemeinde: von November 1997 bis November 2001; Legislative des Kantons: von Mai 2001 bis November 2003,Ortspräsident SVP Gretzenbach: seit Januar 1997; Bezirkspräsident SVP: von Juni 1997 bis Dezember 2002; Präsident SVP Amtei Olten/Gösgen: von Dezember 2002 bis Mai 2005; Vizepräsident SVP Kanton Solothurn: von Juni 2001 bis Dezember 2011; Präsident SVP Kanton Solothurn: von Januar 2012 bis Mai 2013; Im Zentralvorstand der SVP Schweiz: von 2001 bis 2012,Präsident Egerkinger-Komitee; IG Freiheit; Vize-Präsident der Parlamentarischen Kerngruppe Feuerwehr,Wobmann,2019-12-02T00:00:00,,2019-10-20T00:00:00,2019-12-02T00:00:00,,2018-01-10T16:53:57.07,,Schüpfheim (LU),1957-11-21T00:00:00,
770,1143,FR,,1143,2590,false,Sep,Cathomas,m,18,Grisons,GR,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,10,Premier-lieutenant,,,Suisse,Breil/Brigels,,Legislative der Gemeinde: 1973 bis 1989; Exekutive der Gemeinde: 1989 bis 2003; Legislative des Kantons: 1997 bis 2003,,,Cathomas,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2018-10-05T13:40:13.023,,Breil/Brigels (GR),1945-04-02T00:00:00,
771,1144,FR,,1144,2587,false,Martine,Brunschwig Graf,f,25,Genève,GE,1,Conseil national,CN,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,,,,,Suisse,Fribourg,,Législatif cantonal: depuis octobre 1989 jusqu'à octobre 1993; Exécutif cantonal: depuis décembre 1993 jusqu'à décembre 2005.,Présidente du parti libéral genevois: depuis mars 1988 jusqu'à mars 1990,,Brunschwig Graf,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2015-05-17T21:18:19.387,,"Hütten (ZH),Ramsen (SH)",1950-03-16T00:00:00,
772,1145,FR,,1145,2622,false,Yvan,Perrin,m,24,Neuchâtel,NE,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,3,Caporal,,,Suisse,Fleurier,,Exécutif communal: depuis juin 2000 jusqu'à janvier 2010,Vice-président UDC Suisse: dès mars 2006,,Perrin,2011-12-05T00:00:00,2013-08-31T00:00:00,2011-10-23T00:00:00,2011-12-05T00:00:00,2013-08-31T00:00:00,2018-10-09T15:33:10.77,,Provence (VD),1966-12-09T00:00:00,
773,1146,FR,,1146,2603,false,Marianne,Huguenin,f,22,Vaud,VD,1,Conseil national,CN,99,Non inscrit,-,1,Membre,22,Parti Suisse du travail,PdT,,,,,Suisse,Berne,,Législatif communal: 1981 à 1996; Exécutif communal: depuis juin 1996; Législatif cantonal: avril 1990 à octobre 1999,"Présidence POP vaudois, 1988 - 1995",,Huguenin,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2018-10-05T16:17:36.723,,Le Locle (NE),1950-05-01T00:00:00,
774,1147,FR,,1147,2608,false,Margret,Kiener Nellen,f,2,Berne,BE,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,Suisse,Berne,,Exekutive der Gemeinde Bolligen: von 1992 bis 2008; Gemeindepräsidentin: von 2001 bis 2008; Legislative des Kantons (Grossrätin): von April 1990 bis November 2003,Co-Präsidentin SP Frauen Kanton Bern: von März 1992 bis März 1996; Präsidentin Arbeitsgruppe Steuerpolitik: seit 2004; Co-Präsidentin der SPS-Fachkommission für sexuelle Orientierung und Identität: von März 2010 bis April 2017,Co-Präsidentin der Parlamentarischen Damensportgruppe; Co-Präsidentin der Parlamentarischen Freundschaftsgruppe Schweiz-Weissrussland,Kiener Nellen,2015-11-30T00:00:00,2019-12-01T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2019-12-05T11:04:28.683,,"Bolligen (BE),Baltschieder (VS)",1953-04-17T00:00:00,
775,1148,FR,,1148,2629,false,Géraldine,Savary,f,22,Vaud,VD,2,Conseil des Etats,CE,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,Suisse,Bulle,,Conseil communal de Lausanne: depuis janvier 1998 jusqu'à décembre 2003,Présidente PS Lausanne: depuis juin 1999 jusqu'à décembre 2003; Vice-présidente du Parti socialiste suisse: depuis septembre 2012,Co-présidente de l'intergroupe parlementaire latin consommation,Savary,2015-11-30T00:00:00,2019-12-01T00:00:00,2015-11-08T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2019-10-15T10:40:38.283,,Sâles (FR),1968-11-14T00:00:00,
776,1149,FR,,1149,2640,false,Urs,Schwaller,m,10,Fribourg,FR,2,Conseil des Etats,CE,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,11,Capitaine,,,Suisse,Fribourg,,Exekutive des Kantons: Oberamtmann/Präfekt des Sensebezirks von Mai 1986 bis Dezember 1991; Staatsrat: Finanzdirektor von 1992 bis Juli 2004,,,Schwaller,2014-02-21T00:00:00,2015-11-29T00:00:00,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2018-10-09T16:27:15.547,,"Luterbach (SO),Tavel (FR)",1952-10-31T00:00:00,
777,1150,FR,,1150,2613,false,Christian,Levrat,m,10,Fribourg,FR,2,Conseil des Etats,CE,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,1,Soldat,,,Suisse,La Tour-de-Trême,,Membre du Conseil général de Vuadens (législatif): dès 2016; Législatif cantonal (assemblée constituante): depuis 2000 jusqu'à 2004 et président en 2003,Président PS Suisse: de mars 2008 à octobre 2020,,Levrat,2019-12-02T00:00:00,2021-10-01T00:00:00,2019-11-10T00:00:00,2019-12-02T00:00:00,2021-10-01T00:00:00,2021-09-17T11:32:18.22,,"La Verrerie (FR),Siviriez (FR),Esmonts (FR),Le Crêt (FR),Pont (Veveyse) (FR)",1970-07-07T00:00:00,
778,1151,FR,,1151,2599,false,Josy,Gyr-Steiner,f,5,Schwyz,SZ,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,Suisse,Wädenswil,,Exekutive der Gemeinde: Seit Mai 1990,,,Gyr-Steiner,2003-12-01T00:00:00,2007-04-18T00:00:00,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-04-18T00:00:00,2018-10-05T16:12:27.543,,Einsiedeln (SZ),1949-10-10T00:00:00,2007-04-18T00:00:00
779,1152,FR,,1152,2591,false,André,Daguet,m,2,Berne,BE,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,Suisse,Lausanne,,,Generalsekretär SP Schweiz: von November 1986 bis Dezember 1996,,Daguet,2007-12-03T00:00:00,2011-05-29T00:00:00,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-05-29T00:00:00,2015-05-17T21:18:19.387,,Fribourg (FR),1947-06-01T00:00:00,2015-04-30T00:00:00
780,1153,FR,,1153,2619,true,Ruedi,Noser,m,1,Zurich,ZH,2,Conseil des Etats,CE,1,Groupe libéral-radical,RL,1,Membre,15,PLR.Les Libéraux-Radicaux,PLR,1,Soldat,,,Suisse,Glaris,,Legislative des Kantons (Kantonsrat): von Mai 1999 bis November 2003,Vizepräsident FDP Zürich: von 1999 bis März 2003; Präsident FDP Zürich: von April 2003 bis April 2004; Vizepräsident FDP Schweiz: von März 2003 bis Juni 2009,Mitbegründer und Kernteammitglied der Parlamentarischen Gruppe ePower - ICT für die Schweiz: seit 2005;  Präsident des Wirtschafts- und währungspolitischen Arbeitskreises (WPA),Noser,2019-12-02T00:00:00,,2019-11-17T00:00:00,2019-12-02T00:00:00,,2019-11-26T10:45:26.33,,Oberurnen (GL),1961-04-14T00:00:00,
781,1154,FR,,1154,2610,false,Pierre,Kohler,m,26,Jura,JU,1,Conseil national,CN,3,Le Groupe du Centre. Le Centre. PEV.,M-E,1,Membre,14,Parti démocrate-chrétien suisse,PDC,5,Fourrier,,,Suisse,Delémont,,"Législatif communal: Conseil de Ville de Delémont, janvier 1989 au 31 décembre 1990.
Législatif communal: Conseiller de Ville suppléant à Delémont, janvier 1985 au 31 décembre 1988.
Législatif cantonal: Parlement de la République et Canton de Jura, député-suppléant 19 décembre 1986 au 9 décembre 1987, député 10 décembre 1987 au 11 février 1993.
Exécutif cantonal: Gouvernement de la République et Canton de Jura, Ministre de l'environnement et de l'Equipement du 1er octobre 1993 au 31 décembre 2002; Président du Gouvernement en 1995 et 2000",,,Kohler Pierre,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2018-10-05T16:23:04.803,,"Elay (BE),Delémont (JU)",1964-02-03T00:00:00,
782,1155,FR,,1155,2596,false,Therese,Frösch,f,2,Berne,BE,1,Conseil national,CN,6,Groupe des VERT-E-S,G,1,Membre,25,Alliance verte,GB,,,,,Suisse,Zofingen,,Exekutive der Gemeinde Bern (Gemeinderätin): von Januar 1993 bis Dezember 2004,,,Frösch,2009-05-01T00:00:00,2011-12-04T00:00:00,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2015-05-17T21:18:19.387,,Zofingen (AG),1951-06-22T00:00:00,
783,1156,FR,,1156,2601,false,Bea,Heim,f,11,Soleure,SO,1,Conseil national,CN,2,Groupe socialiste,S,1,Membre,12,Parti socialiste suisse,PSS,,,,,Suisse,Aarau,,Legislative des Kantons (Kantonsrätin): von 1989 bis Januar 2004; Kantonsratspräsidentin: 1999,,Co-Präsidentin der Parlamentarischen Gruppe für Altersfragen; Co-Präsidentin der Parlamentarischen Gruppe Biodiversität und Artenschutz; Co-Präsidentin der Parlamentarischen Gruppe Pflege,Heim,2015-11-30T00:00:00,2019-12-01T00:00:00,2015-10-18T00:00:00,2015-11-30T00:00:00,2019-12-01T00:00:00,2019-10-15T09:55:01.553,,"Olten (SO),Walzenhausen (AR),Neuendorf (SO)",1946-04-07T00:00:00,
784,1157,FR,,1157,2620,false,Jacques,Pagan,m,25,Genève,GE,1,Conseil national,CN,4,Groupe de l'Union démocratique du Centre,V,1,Membre,13,Union Démocratique du Centre,UDC,2,Appointé,,,Suisse,Genève 8,,"Membre du Grand Conseil du canton de Genève, 1er janvier 2001 à 31 décembre 2005",Président d'UDC/SVP (canton GE) depuis novembre 2000,,Pagan,2003-12-01T00:00:00,2007-12-02T00:00:00,2003-10-19T00:00:00,2003-12-01T00:00:00,2007-12-02T00:00:00,2018-10-09T15:32:04.373,,Genève (GE),1942-07-17T00:00:00,
785,1158,FR,,1158,2611,false,Josef,Lang,m,9,Zoug,ZG,1,Conseil national,CN,6,Groupe des VERT-E-S,G,1,Membre,1375,Alternative Canton de Zoug,Al,1,Soldat,,,Suisse,Aristau,,Legislative der Gemeinde: von Dezember 1982 bis Dezember 1994; Legislative des Kantons: von Dezember 1994 bis März 2004,Präsident des Sozialistisch-Grünen Alternativen Bündnisses: von März 1991 bis März 1997; Präsident alternative Kanton Zug: seit April 2006,Revisor Literarische Gesellschaft Zug,Lang,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2018-10-09T15:15:14,,Aristau (AG),1954-04-29T00:00:00,
