,ID,Language,PersonNumber,PersonIdCode,Title,TitleText,LastName,GenderAsString,DateOfBirth,DateOfDeath,MaritalStatus,MaritalStatusText,PlaceOfBirthCity,PlaceOfBirthCanton,Modified,FirstName,OfficialName,MilitaryRank,MilitaryRankText,NativeLanguage,NumberOfChildren
584,661,FR,661,1110,,,Dürr,m,1923-12-16T00:00:00,2004-05-17T00:00:00,,,,,2015-05-17T21:18:19.387,Andreas,Dürr,,,D,
585,662,FR,662,1111,,,Fischer,m,1930-07-03T00:00:00,2009-07-04T00:00:00,,,,,2015-05-17T21:18:19.387,Hanspeter,Fischer Hanspeter,,,D,
586,663,FR,663,1112,,,Fischer,m,1915-04-02T00:00:00,1993-10-22T00:00:00,,,,,2015-05-17T21:18:19.387,Otto,,,,,
587,664,FR,664,1113,,,Forel,m,1920-04-29T00:00:00,2005-02-27T00:00:00,,,,,2015-05-17T21:18:19.387,Armand-Auguste,Forel,,,F,
588,665,FR,665,1114,,,Füeg,f,1941-06-05T00:00:00,,,,,,2015-05-17T21:18:19.387,Cornelia,Füeg,,,,
589,666,FR,666,1115,,,Ganz,m,1916-02-20T00:00:00,1992-03-31T00:00:00,,,,,2015-05-17T21:18:19.387,Fritz,,,,,
590,667,FR,667,1116,,,Gerwig,m,1928-11-10T00:00:00,2014-04-30T00:00:00,,,,,2015-05-17T21:18:19.387,Andreas,Gerwig,,,D,
591,668,FR,668,1117,,,Girard,f,1913-01-09T00:00:00,1989-11-25T00:00:00,,,,,2017-09-07T11:24:19.5,Gertrude,,,,,
592,669,FR,669,1118,,,Huggenberger,m,1924-07-15T00:00:00,2017-02-06T00:00:00,,,,,2017-08-28T10:54:27.76,Ernst,,,,D,
593,670,FR,670,1119,,,Jost,m,1925-12-04T00:00:00,2007-09-08T00:00:00,,,,,2015-05-17T21:18:19.387,Christian,Jost Christian,,,D,
594,671,FR,671,1120,,,Junod,m,1932-10-10T00:00:00,,,,,,2015-05-17T21:18:19.387,Raymond,Junod Raymond,,,F,
595,672,FR,672,1121,,,Kaufmann,m,1925-07-20T00:00:00,2011-03-28T00:00:00,,,,,2015-05-17T21:18:19.387,Remigius,Kaufmann,,,D,
596,673,FR,673,1122,,,Kloter,m,1916-03-04T00:00:00,1990-04-30T00:00:00,,,,,2015-05-17T21:18:19.387,Theodor,,,,,
597,674,FR,674,1123,,,Kunz,m,1920-02-29T00:00:00,2006-04-21T00:00:00,,,,,2015-05-17T21:18:19.387,Urs,Kunz Urs,,,,
598,675,FR,675,1124,,,Lang-Gehri,f,1931-10-30T00:00:00,2004-03-31T00:00:00,,,,,2015-05-17T21:18:19.387,Hedi,Lang-Gehri,,,D,
599,676,FR,676,1125,,,Linder,m,1923-03-01T00:00:00,1997-11-02T00:00:00,,,,,2015-05-17T21:18:19.387,David,,,,,
600,677,FR,677,1126,,,Loetscher,m,1932-08-14T00:00:00,,,,,,2015-05-17T21:18:19.387,Francis,Loetscher,,,F,
601,678,FR,678,1127,,,Meier,m,1917-10-20T00:00:00,1998-04-21T00:00:00,,,,,2015-05-17T21:18:19.387,Kaspar,,,,,
602,679,FR,679,1128,,,Meier,m,1916-10-01T00:00:00,2007-05-16T00:00:00,,,,,2015-05-17T21:18:19.387,Werner,Meier Werner,,,,
603,680,FR,680,1129,,,Merz,m,1943-12-31T00:00:00,,,,,,2015-05-17T21:18:19.387,Christian,Merz,,,,
604,681,FR,681,1130,,,Messmer,m,1917-09-03T00:00:00,2003-01-06T00:00:00,,,,,2015-05-17T21:18:19.387,Willy,Messmer Willy,,,,
605,682,FR,682,1131,,,Morel,m,1935-03-04T00:00:00,,,,,,2015-05-17T21:18:19.387,Félicien,Morel Félicien,,,F,
606,683,FR,683,1132,,,Müller,m,1923-10-05T00:00:00,1997-03-11T00:00:00,,,,,2015-05-17T21:18:19.387,Alfons,,,,,
607,684,FR,684,1133,,,Müller,m,1928-02-23T00:00:00,2019-01-10T00:00:00,,,,,2021-12-06T11:45:34.46,Daniel,Müller Daniel,,,D,
608,685,FR,685,1134,,,Müller,m,1913-02-22T00:00:00,1986-10-23T00:00:00,,,,,2015-05-17T21:18:19.387,Richard,,,,,
609,686,FR,686,1135,,,Pedrazzini,m,1917-03-14T00:00:00,1998-03-01T00:00:00,,,,,2015-05-17T21:18:19.387,Giovan Battista,,,,,
610,687,FR,687,1136,,,Räz-Rutsch,m,1922-11-12T00:00:00,2020-09-02T00:00:00,,,,,2020-11-18T09:08:19.43,Fritz,Räz,,,,
611,688,FR,688,1137,,,Reiniger,m,1939-05-13T00:00:00,2015-07-07T00:00:00,,,,,2015-09-09T15:41:35.453,Kurt,Reiniger,,,D,
612,689,FR,689,1138,,,Ribi,f,1915-11-28T00:00:00,2010-10-04T00:00:00,,,,,2015-05-17T21:18:19.387,Martha,Ribi,,,D,
613,690,FR,690,1139,,,Roth,m,1913-08-19T00:00:00,2003-02-17T00:00:00,,,,,2015-05-17T21:18:19.387,Hans,Roth Hans AG,,,,
614,691,FR,691,1140,,,Rothen,m,1925-11-17T00:00:00,2007-08-17T00:00:00,,,,,2015-05-17T21:18:19.387,Eduard,Rothen,,,,
615,692,FR,692,1141,,,Roy,m,1940-02-27T00:00:00,2001-01-28T00:00:00,,,,,2015-05-17T21:18:19.387,Gabriel,Roy,,,F,
616,693,FR,693,1142,,,Rüegg,m,1918-11-29T00:00:00,1991-01-15T00:00:00,,,,,2015-05-17T21:18:19.387,Hans,,,,,
617,694,FR,694,1143,,,Schalcher,m,1917-01-03T00:00:00,2006-12-12T00:00:00,,,,,2015-05-17T21:18:19.387,Heinrich,Schalcher,,,,
618,695,FR,695,1144,,,Scherer,m,1925-11-03T00:00:00,2021-05-29T00:00:00,,,,,2021-06-08T16:01:27.227,Anton,Scherer Anton,,,D,
619,696,FR,696,1145,,,Spiess,f,1914-04-16T00:00:00,1995-07-14T00:00:00,,,,,2015-05-17T21:18:19.387,Gertrud,,,,,
620,697,FR,697,1146,,,Spreng,f,1912-02-15T00:00:00,1992-11-25T00:00:00,,,,,2015-05-17T21:18:19.387,Liselotte,,,,,
621,698,FR,698,1147,,,Stich,m,1927-01-10T00:00:00,2012-09-13T00:00:00,,,,,2015-05-17T21:18:19.387,Otto,Stich,,,D,
622,699,FR,699,1148,,,Teuscher,m,1921-04-21T00:00:00,1991-10-02T00:00:00,,,,,2015-05-17T21:18:19.387,Pierre,,,,,
623,700,FR,700,1149,,,Tochon,m,1926-03-02T00:00:00,1988-12-20T00:00:00,,,,,2015-05-17T21:18:19.387,Robert,,,,,
624,701,FR,701,1150,,,Wilhelm,m,1929-01-22T00:00:00,2007-03-25T00:00:00,,,,,2015-05-17T21:18:19.387,Jean,Wilhelm Jean,,,F,
625,702,FR,702,1151,,,Baumberger,m,1932-04-07T00:00:00,2022-10-31T00:00:00,,,,,2022-11-04T11:02:38.227,Hans Ulrich,Baumberger Hans Ulrich,,,D,
626,703,FR,703,1152,,,Donzé,m,1916-04-04T00:00:00,1987-09-17T00:00:00,,,,,2015-05-17T21:18:19.387,Willy,,,,,
627,704,FR,704,1153,,,Gassmann,m,1932-12-16T00:00:00,2011-05-03T00:00:00,,,,,2015-05-17T21:18:19.387,Pierre,Gassmann,,,F,
628,705,FR,705,1154,,,Generali,m,1920-05-07T00:00:00,2005-06-27T00:00:00,,,,,2015-05-17T21:18:19.387,Luigi,Generali,,,I,
629,706,FR,706,1155,,,Guntern,m,1937-04-11T00:00:00,,,,,,2015-05-17T21:18:19.387,Odilo,Guntern Odilo,,,,
630,707,FR,707,1156,,,Lieberherr,f,1924-10-14T00:00:00,2011-01-03T00:00:00,,,,,2015-05-17T21:18:19.387,Emilie,Lieberherr,,,D,
631,708,FR,708,1157,,,Muheim,m,1916-06-13T00:00:00,2016-05-11T00:00:00,,,,,2016-05-19T10:53:48.09,Anton,Muheim Anton,,,D,
632,709,FR,709,1160,,,Ulrich,m,1916-12-11T00:00:00,2007-09-27T00:00:00,,,,,2015-05-17T21:18:19.387,Josef,Ulrich Josef,,,D,
633,710,FR,710,1158,,,Munz,m,1916-08-05T00:00:00,2013-03-04T00:00:00,,,,,2015-05-17T21:18:19.387,Hans,Munz Hans TG,,,D,
634,711,FR,711,1159,,,Stefani,m,1918-08-03T00:00:00,2006-08-03T00:00:00,,,,,2015-05-17T21:18:19.387,Alberto,Stefani,,,I,
635,714,FR,714,2001,,,Aliesch,m,1946-11-26T00:00:00,,,,,,2015-05-17T21:18:19.387,Peter,Aliesch,,,,
636,715,FR,715,2003,,,Ammann,m,1946-06-07T00:00:00,,,,,,2015-05-17T21:18:19.387,Walter,Ammann Walter,,,,
637,716,FR,716,2006,,,Auer,m,1925-09-16T00:00:00,2016-07-31T00:00:00,,,,,2016-09-05T16:53:10.89,Felix,Auer,,,D,
638,717,FR,717,2007,,,Baggi,m,1929-10-12T00:00:00,1995-05-31T00:00:00,,,,,2015-05-17T21:18:19.387,Giovanni,,,,,
639,718,FR,718,2009,,,Basler,m,1929-03-12T00:00:00,,,,,,2015-05-17T21:18:19.387,Konrad,Basler,,,,
640,719,FR,719,2010,,,Bäumlin,m,1927-09-09T00:00:00,2022-07-07T00:00:00,,,,,2022-07-14T13:36:17.023,Richard,Bäumlin Richard,,,D,
641,721,FR,721,2014,,,Biel,m,1933-07-20T00:00:00,,,,,,2015-05-17T21:18:19.387,Walter,Biel,,,D,
642,722,FR,722,2020,,,Bonvin,m,1944-10-26T00:00:00,,,,,,2015-05-17T21:18:19.387,Hubert,Bonvin Hubert,,,F,
643,723,FR,723,2022,,,Braunschweig,m,1930-01-08T00:00:00,1999-02-09T00:00:00,,,,,2015-05-17T21:18:19.387,Hansjörg,,,,,
644,724,FR,724,2023,287,lic. en mathématique (ETH et UNIL),Brélaz,m,1950-01-04T00:00:00,,,,Lausanne,Vaud,2019-10-22T15:15:34.313,Daniel,Brélaz,,,F,
645,725,FR,725,2024,,,Bremi-Forrer,m,1929-11-06T00:00:00,2021-06-17T00:00:00,,,,,2021-06-25T09:39:04.87,Ulrich,Bremi-Forrer,,,D,
646,726,FR,726,2028,,,Burckhardt,m,1921-03-05T00:00:00,2007-02-06T00:00:00,,,,,2015-05-17T21:18:19.387,Martin,Burckhardt Martin,,,,
647,727,FR,727,2034,,,Cevey,m,1928-06-23T00:00:00,2014-05-11T00:00:00,,,,,2015-05-17T21:18:19.387,Jean-Jacques,Cevey,,,F,
648,728,FR,728,2043,,,Déglise,f,1931-12-20T00:00:00,1999-04-11T00:00:00,,,,,2015-05-17T21:18:19.387,Elisabeth,,,,,
649,729,FR,729,2045,,,Dietrich,m,1928-07-28T00:00:00,2013-12-25T00:00:00,,,,,2015-05-17T21:18:19.387,Franz,Dietrich,,,D,
650,730,FR,730,2050,,,Eggenberg,m,1931-08-09T00:00:00,1996-06-04T00:00:00,,,,,2015-05-17T21:18:19.387,Ernst,,,,,
651,731,FR,731,2052,,,Eisenring,m,1924-01-09T00:00:00,2016-05-01T00:00:00,,,,,2016-05-19T10:51:09.103,Paul,Eisenring Paul,,,,
652,732,FR,732,2054,,,Eppenberger,f,1931-10-18T00:00:00,,,,,,2015-05-17T21:18:19.387,Susi,Eppenberger,,,,
653,733,FR,733,2056,,,Euler,m,1929-10-12T00:00:00,2012-09-27T00:00:00,,,,,2015-05-17T21:18:19.387,Alexander,Euler,,,D,
654,734,FR,734,2057,,,Fäh,m,1937-02-07T00:00:00,,,,,,2015-05-17T21:18:19.387,Paul,Fäh,,,D,
655,735,FR,735,2059,,,Fehr,m,1941-06-30T00:00:00,,,,,,2015-05-17T21:18:19.387,Hermann,Fehr Hermann,,,D,
656,736,FR,736,2060,,,Feigenwinter,m,1937-12-05T00:00:00,,,,,,2015-05-17T21:18:19.387,Hans-Rudolf,Feigenwinter Hans-Rudolf,,,,
657,737,FR,737,2062,,,Fierz,m,1941-05-01T00:00:00,,,,,,2015-05-17T21:18:19.387,Lukas,Fierz Lukas,,,,
658,738,FR,738,2071,,,Graf,m,1922-06-20T00:00:00,2010-10-05T00:00:00,,,,,2015-05-17T21:18:19.387,Hans-Ulrich,Graf Hans-Ulrich,,,D,
659,739,FR,739,2072,,,Grassi,m,1929-03-21T00:00:00,2001-12-26T00:00:00,,,,,2015-05-17T21:18:19.387,Mario,Grassi,,,I,
660,740,FR,740,2081,,,Hänggi,m,1942-02-14T00:00:00,,,,,,2015-05-17T21:18:19.387,Peter,Hänggi Peter,,,,
661,741,FR,741,2087,,,Hösli,m,1922-08-31T00:00:00,2002-04-10T00:00:00,,,,,2015-05-17T21:18:19.387,Fritz,Hösli,,,D,
662,742,FR,742,2088,,,Houmard,m,1928-04-11T00:00:00,2014-07-21T00:00:00,,,,,2015-05-17T21:18:19.387,Marc-André,Houmard,,,F,
663,743,FR,743,2090,,,Humbel,m,1933-11-20T00:00:00,2019-06-15T00:00:00,,,,,2019-06-19T17:19:50.733,Beda,Humbel Beda,,,D,
664,744,FR,744,2093,,,Jeanneret,m,1932-10-10T00:00:00,,,,,,2015-05-17T21:18:19.387,François,,,,F,
665,745,FR,745,2095,,,Jung,m,1940-11-18T00:00:00,2008-12-22T00:00:00,,,,,2015-05-17T21:18:19.387,Franz,Jung,,,D,
666,746,FR,746,2097,,,Kohler,m,1921-12-08T00:00:00,2013-09-18T00:00:00,,,,,2015-05-17T21:18:19.387,Raoul,Kohler Raoul,,,F,
667,747,FR,747,2099,,,Lanz,m,1922-06-16T00:00:00,2009-05-26T00:00:00,,,,,2015-05-17T21:18:19.387,Fritz,Lanz Fritz,,,D,
668,748,FR,748,2105,,,Longet,m,1951-04-12T00:00:00,,,,,,2015-05-17T21:18:19.387,René,Longet René,,,F,
669,749,FR,749,2111,,,Martin,m,1929-10-17T00:00:00,2002-04-14T00:00:00,,,,,2015-05-17T21:18:19.387,Paul-René,Martin Paul-René,,,F,
670,750,FR,750,2112,,,Massy,m,1927-08-12T00:00:00,2015-10-04T00:00:00,,,,,2015-10-12T10:17:38.903,Claude,Massy Claude,,,F,
671,751,FR,751,2118,,,Meizoz,m,1927-02-13T00:00:00,2011-02-13T00:00:00,,,,,2015-05-17T21:18:19.387,Bernard,Meizoz,,,F,
672,752,FR,752,2119,,,Morf,f,1927-09-17T00:00:00,2003-08-26T00:00:00,,,,,2015-05-17T21:18:19.387,Doris,Morf Doris,,,,
673,753,FR,753,2122,,,Müller,m,1925-03-16T00:00:00,2016-02-08T00:00:00,,,,,2016-02-11T15:46:49.36,Kurt,Müller Kurt,,,D,
674,754,FR,754,2127,,,Neukomm,m,1945-01-09T00:00:00,,,,,,2015-05-17T21:18:19.387,Alfred,Neukomm Alfred,,,D,
675,755,FR,755,2128,,,Nussbaumer,m,1931-10-02T00:00:00,2022-10-24T00:00:00,,,,,2022-12-07T16:03:05.633,Urs,Nussbaumer Urs,,,,
676,756,FR,756,2131,,,Oester,m,1931-05-19T00:00:00,,,,,,2015-05-17T21:18:19.387,Hans,Oester Hans,,,,
677,757,FR,757,2133,,,Ott,m,1929-09-01T00:00:00,2013-05-24T00:00:00,,,,,2015-05-17T21:18:19.387,Heinrich,Ott Heinrich,,,D,
678,758,FR,758,2134,,,Paccolat,m,1954-02-12T00:00:00,,,,,,2015-05-17T21:18:19.387,Monique,Paccolat,,,F,
679,759,FR,759,2183,,,Pitteloud,f,1951-08-03T00:00:00,2022-08-07T00:00:00,,,,,2022-08-16T10:55:29.913,Françoise,Pitteloud Françoise,,,F,
680,760,FR,760,2141,,,Portmann,m,1942-11-19T00:00:00,2015-12-27T00:00:00,,,,,2016-01-11T08:58:57.613,Théo Christian,Portmann Théo Christian,,,D,
681,761,FR,761,2144,,,Reich,m,1927-09-04T00:00:00,1991-02-22T00:00:00,,,,,2015-05-17T21:18:19.387,Richard,,,,,
682,762,FR,762,2145,,,Reichling,m,1924-09-23T00:00:00,2014-11-23T00:00:00,,,,,2015-05-17T21:18:19.387,Rudolf jun.,Reichling jun.,,,D,
683,763,FR,763,2146,,,Reimann,m,1924-09-22T00:00:00,2018-11-07T00:00:00,,,,,2018-11-14T13:04:20.93,Fritz,Reimann Fritz,,,,
684,764,FR,764,2153,,,Rüttimann,m,1925-01-26T00:00:00,2009-07-02T00:00:00,,,,,2015-05-17T21:18:19.387,Albert,Rüttimann Albert,,,D,
685,765,FR,765,2155,,,Sager,m,1925-01-17T00:00:00,2006-07-01T00:00:00,,,,,2015-05-17T21:18:19.387,Peter,Sager,,,,
686,766,FR,766,2157,,,Savary,m,1930-03-22T00:00:00,2013-02-11T00:00:00,,,,,2015-05-17T21:18:19.387,Jean,Savary Jean,,,F,
687,767,FR,767,2167,,,Segond,m,1945-09-14T00:00:00,2020-11-12T00:00:00,,,,,2020-11-16T17:27:45.863,Guy-Olivier,Segond Guy-Olivier,,,F,
688,768,FR,768,2170,,,Spälti,m,1930-10-12T00:00:00,2010-12-09T00:00:00,,,,,2015-05-17T21:18:19.387,Peter,Spälti,,,D,
689,769,FR,769,2174,,,Stappung,m,1926-12-18T00:00:00,2010-07-18T00:00:00,,,,,2015-05-17T21:18:19.387,Sepp,Steppung,,,D,
690,770,FR,770,2177,,,Stocker-Meier,f,1948-07-01T00:00:00,,,,,,2015-05-17T21:18:19.387,Monika,Stocker-Meier,,,,
691,771,FR,771,2182,,,Uchtenhagen,f,1928-09-07T00:00:00,2016-09-06T00:00:00,,,,,2016-09-12T08:55:11.827,Lilian,Uchtenhagen,,,,
692,773,FR,773,2185,,,Weber,m,1935-05-01T00:00:00,2022-02-24T00:00:00,,,,,2022-03-08T07:42:04.057,Karl,Weber Karl,,,,
693,774,FR,774,2187,,,Wellauer,m,1924-03-02T00:00:00,2001-02-25T00:00:00,,,,,2015-05-17T21:18:19.387,Hermann,Wellauer,,,,
694,775,FR,775,2188,,,Widmer,m,1919-07-30T00:00:00,2003-08-11T00:00:00,,,,,2015-05-17T21:18:19.387,Sigmund,Widmer Sigmund,,,,
695,776,FR,776,2194,,,Zbinden,m,1938-11-14T00:00:00,,,,,,2015-05-17T21:18:19.387,Paul,Zbinden Paul,,,D,
696,777,FR,777,2201,,,Affolter,m,1923-12-30T00:00:00,1991-03-08T00:00:00,,,,,2015-05-17T21:18:19.387,Max,Affolter Max,,,,
697,778,FR,778,2203,,,Bührer,f,1926-03-30T00:00:00,2020-08-01T00:00:00,,,,,2020-08-13T15:33:06.653,Esther,,,,,
698,779,FR,779,2209,,,Dobler,m,1929-09-26T00:00:00,,,,,,2015-05-17T21:18:19.387,Alois,,,,,
699,780,FR,780,2213,,,Gautier,m,1924-08-26T00:00:00,2000-11-27T00:00:00,,,,,2015-05-17T21:18:19.387,André,Gautier André,,,F,
700,781,FR,781,2214,,,Hänsenberger,m,1927-09-03T00:00:00,2014-09-09T00:00:00,,,,,2015-05-17T21:18:19.387,Arthur,Hänsenberger,,,D,
701,782,FR,782,2215,,,Hefti,m,1922-10-06T00:00:00,2012-09-17T00:00:00,,,,,2015-05-17T21:18:19.387,Peter,Hefti Peter,,,D,
702,783,FR,783,2217,,,Hunziker,m,1930-02-10T00:00:00,2000-03-27T00:00:00,,,,,2015-05-17T21:18:19.387,Bruno,Hunziker,,,D,
703,784,FR,784,2219,,,Jaggi,f,1941-02-11T00:00:00,,,,,,2015-05-17T21:18:19.387,Yvette,Jaggi,,,F,
704,785,FR,785,2221,,,Jelmini,m,1925-09-29T00:00:00,1997-06-16T00:00:00,,,Cresciano,Tessin,2017-09-07T08:39:43.983,Camillo,,,,I,
705,786,FR,786,2224,,,Lauber,m,1937-08-05T00:00:00,,,,,,2015-05-17T21:18:19.387,Daniel,,,,,
706,787,FR,787,2225,,,Masoni,m,1928-07-05T00:00:00,,,,,,2015-05-17T21:18:19.387,Franco,Masoni,,,I,
707,788,FR,788,2226,,,Meier,m,1920-09-17T00:00:00,2008-10-13T00:00:00,,,,,2015-05-17T21:18:19.387,Hans,Meier Hans,,,,
708,789,FR,789,2228,,,Miville,m,1921-07-26T00:00:00,2021-06-18T00:00:00,,,,,2021-06-25T07:19:46.16,Carl jun.,Miville,,,D,
709,790,FR,790,2231,,,Reichmuth,m,1931-05-03T00:00:00,2013-02-26T00:00:00,,,,,2015-05-17T21:18:19.387,Xaver,Reichmuth,,,D,
710,791,FR,791,2238,,,Schönenberger,m,1931-10-02T00:00:00,2018-08-01T00:00:00,,,,,2018-08-03T14:06:37.69,Jakob,Schönenberger,,,,
711,792,FR,792,2246,,,Zumbühl,m,1919-04-21T00:00:00,2000-05-12T00:00:00,,,,,2015-05-17T21:18:19.387,Norbert,Zumbühl Norbert,,,,
712,793,FR,793,2249,,,Antille,f,1949-04-20T00:00:00,,,,,,2015-05-17T21:18:19.387,Rosemarie,Antille Rosemarie,,,F,
713,797,FR,797,2564,214,-,Donzé,m,1946-05-05T00:00:00,,,,Lucerne,Lucerne,2018-10-05T15:56:42.967,Walter,Donzé,4,Sergent,D,
714,801,FR,801,2565,115,lic. iur.,Abate,m,1966-01-04T00:00:00,,,,Locarno,Tessin,2019-12-06T11:18:25.65,Fabio,Abate,3,Caporal,I,
715,804,FR,804,2567,121,lic. iur. utr.,Metzler-Arnold,f,1964-05-23T00:00:00,,,,Sursee,Lucerne,2018-10-09T15:23:53.823,Ruth,Metzler-Arnold,,,D,
716,805,FR,805,2568,6,Dr. iur.,Lauri,m,1944-10-26T00:00:00,,,,Berne,Berne,2018-10-09T15:16:48.173,Hans,Lauri,14,Colonel,D,
717,806,FR,806,2569,255,dipl. Sozialarbeiterin HFS,Graf,f,1962-02-28T00:00:00,,,,Sissach,Bâle-Campagne,2019-12-04T08:52:39.237,Maya,Graf Maya,,,D,
718,809,FR,809,2570,,,Wirz-von Planta,f,1944-03-26T00:00:00,,,,Berne,Berne,2018-10-09T16:42:20.273,Christine,Wirz-von Planta,,,D,
719,817,FR,817,2571,127,lic. oec. HSG,Imfeld,m,1954-12-04T00:00:00,,,,Bâle,Bâle-Ville,2018-10-05T16:18:17.16,Adriano,Imfeld Adriano,5,Fourrier,D,
720,820,FR,820,2572,126,Eidg. dipl. Landwirt,Schibli,m,1952-08-16T00:00:00,,,,Zurich,Zurich,2015-05-17T21:18:19.387,Ernst,Schibli,1,Soldat,D,
721,823,FR,823,2573,216,lic. phil. / Master political science,Bruderer Wyss,f,1977-07-28T00:00:00,,,,Baden,Argovie,2019-10-15T10:40:38.283,Pascale,Bruderer Wyss,,,D,
722,824,FR,824,2574,,,Salvi,m,1957-08-07T00:00:00,,,,Vevey,Vaud,2018-10-09T16:22:33.76,Pierre,Salvi,,,F,
723,825,FR,825,2575,323,dipl. oek./VR-CAS HSG,Germann,m,1956-07-01T00:00:00,,,,Schaffhouse,Schaffhouse,2022-10-31T10:48:03.583,Hannes,Germann,12,Major,D,
724,826,FR,826,2576,97,lic. phil. II,Huber-Hotz,f,1948-08-16T00:00:00,2019-08-01T00:00:00,,,Baar,Zoug,2019-08-05T08:32:10.737,Annemarie,Huber-Hotz Annemarie,,,D,
725,827,FR,827,2577,,,Calmy-Rey,f,1945-07-08T00:00:00,,,,,,2018-10-09T15:02:46.08,Micheline,Calmy-Rey,,,F,
726,830,FR,830,,115,lic. iur.,Wallimann-Bornatico,f,1948-03-25T00:00:00,,,,Roveredo,Grisons,2015-05-17T21:18:19.387,Mariangela,Wallimann-Bornatico,,,I,
727,831,FR,831,2581,,,Casanova,m,1941-10-02T00:00:00,2016-07-17T00:00:00,,,,,2016-07-18T15:25:10.473,Achille,Casanova,,,I,
728,832,FR,832,2582,,,Muralt Müller,f,1947-11-16T00:00:00,,,,,,2015-05-17T21:18:19.387,Hanna,Muralt Müller,,,D,
729,1039,FR,1039,,,,Steiner,m,1884-01-07T00:00:00,1964-09-08T00:00:00,,,,,2015-05-17T21:18:19.387,Hans,,,,D,
730,1059,FR,1059,2578,133,Eidg. dipl. Meisterlandwirt,Brun,m,1943-06-18T00:00:00,,,,Ruswil,Lucerne,2018-10-05T13:35:32.303,Franz,Brun Franz,,,D,
731,1065,FR,1065,2579,222,dipl. travailleur social,Leuenberger,m,1952-03-26T00:00:00,,,,Herzogenbuchsee,Berne,2015-05-17T21:18:19.387,Ueli,Leuenberger-Genève,2,Appointé,F,
732,1071,FR,1071,2580,115,lic. iur.,Humbel,f,1957-07-23T00:00:00,,,,Baden,Argovie,2019-12-04T09:02:41.29,Ruth,Humbel,,,D,
733,1103,FR,1103,2602,6,Dr. iur.,Huber,f,1956-02-29T00:00:00,,,,Schattdorf,Uri,2015-05-17T21:18:19.387,Gabi,Huber,,,D,
734,1104,FR,1104,2588,133,Eidg. dipl. Meisterlandwirt,Büchler,m,1952-05-29T00:00:00,,,,Schänis,St-Gall,2018-03-14T09:04:56.913,Jakob,Büchler Jakob,43,--,D,
735,1105,FR,1105,2586,214,-,Bignasca,m,1943-11-01T00:00:00,2020-03-29T00:00:00,,,Viganello,Tessin,2020-04-01T09:15:06.157,Attilio,Bignasca Attilio,,,I,
736,1106,FR,1106,2600,,,Häberli-Koller,f,1958-08-23T00:00:00,,,,Wetzikon (ZH),Zurich,2019-10-22T15:31:07.427,Brigitte,Häberli-Koller,,,D,
737,1107,FR,1107,2639,164,lic. théol.,Amgwerd,f,1946-08-01T00:00:00,,,,Bienne,Berne,2018-10-05T13:21:51.46,Madeleine,Amgwerd Madeleine,,,F,
738,1108,FR,1108,2621,168,Maître agriculteur-viticulteur,Parmelin,m,1959-11-09T00:00:00,,,,Bursins,Vaud,2018-07-05T08:57:47.107,Guy,Parmelin,3,Caporal,F,
739,1109,FR,1109,2623,38,Dr. phil. I,Pfister,m,1962-10-01T00:00:00,,,,Zoug,Zoug,2021-06-03T11:55:11.28,Gerhard,Pfister Gerhard,,,D,
740,1110,FR,1110,2635,115,lic. iur.,Vischer,m,1950-01-16T00:00:00,2017-01-17T00:00:00,,,Bâle,Bâle-Ville,2017-10-10T08:53:08.063,Daniel,Vischer Daniel,,,D,
741,1111,FR,1111,2618,,,Müri,m,1958-01-22T00:00:00,,,,Lucerne,Lucerne,2019-10-24T14:42:30.7,Felix,Müri,2,Appointé,D,
742,1112,FR,1112,2615,,,Müller,m,1960-10-27T00:00:00,,,,Brugg,Argovie,2015-05-17T21:18:19.387,Geri,Müller Geri,,,D,
743,1113,FR,1113,2612,17,lic. oec. publ.,Leutenegger,m,1952-11-25T00:00:00,,,,Rome,,2018-10-09T15:17:45.07,Filippo,Leutenegger Filippo,24,Officier spécialisé,D,
744,1114,FR,1114,2609,158,dipl. Psychologin,Kleiner,f,1947-05-29T00:00:00,,,,Gossau,St-Gall,2018-10-05T16:22:18.757,Marianne,Kleiner,,,D,
745,1115,FR,1115,2626,214,-,Reymond,m,1940-01-07T00:00:00,,,,Berne,Berne,2018-10-09T15:36:24.86,André,Reymond,,,F,
746,1116,FR,1116,2589,122,lic. ès sc. écon.,Burkhalter,m,1960-04-17T00:00:00,,,,Neuchâtel,Neuchâtel,2018-10-05T13:37:05.08,Didier,Burkhalter,24,Officier spécialisé,F,
747,1117,FR,1117,2598,149,Ingénieur HES,Germanier,m,1958-12-18T00:00:00,,,,Sion,Valais,2018-10-05T16:09:08.907,Jean-René,Germanier,3,Caporal,F,
748,1118,FR,1118,2606,127,lic. oec. HSG,Ineichen,m,1941-06-08T00:00:00,2012-06-06T00:00:00,,,Sursee,Lucerne,2018-10-05T16:18:52.733,Otto,Ineichen,1,Soldat,D,
749,1119,FR,1119,2627,77,lic. ès sc. éc.,Rime,m,1950-06-28T00:00:00,,,,Fribourg,Fribourg,2019-10-24T14:42:30.7,Jean-François,Rime,1,Soldat,F,
750,1120,FR,1120,2632,179,"Lic. en droit, brevet d'avocat",Sommaruga,m,1959-07-08T00:00:00,,,,Zurich,Zurich,2021-09-03T08:27:20.363,Carlo,Sommaruga Carlo,1,Soldat,F,4
